key_value,flight_number,airline,flight_date,STD,Departure,ARRIVAL,IO
33763,BX8807,에어부산,2024-08-16,8:40:00,서울/김포,부산/김해,출발
33764,BX8809,에어부산,2024-08-16,10:00:00,서울/김포,부산/김해,출발
33765,BX8811,에어부산,2024-08-16,11:40:00,서울/김포,부산/김해,출발
33766,BX8813,에어부산,2024-08-16,12:40:00,서울/김포,부산/김해,출발
33767,BX8817,에어부산,2024-08-16,14:10:00,서울/김포,부산/김해,출발
33768,BX8819,에어부산,2024-08-16,15:20:00,서울/김포,부산/김해,출발
33769,BX8821,에어부산,2024-08-16,16:40:00,서울/김포,부산/김해,출발
33770,BX8823,에어부산,2024-08-16,18:40:00,서울/김포,부산/김해,출발
33771,BX8827,에어부산,2024-08-16,20:20:00,서울/김포,부산/김해,출발
33772,CA138,중국국제항공,2024-08-16,14:20:00,서울/김포,베이징/서우두,출발
33773,CZ318,중국남방항공,2024-08-16,13:25:00,서울/김포,베이징/다싱,출발
33774,FM3066,상해항공,2024-08-16,12:00:00,서울/김포,상하이/홍차오,출발
33775,FM824,상해항공,2024-08-16,20:50:00,서울/김포,상하이/홍차오,출발
33776,FM8758,상해항공,2024-08-16,16:00:00,서울/김포,상하이/홍차오,출발
33777,IT663,타이거에어 타이완,2024-08-16,20:35:00,서울/김포,카오슝/가오슝,출발
33778,JL5150,일본항공,2024-08-16,16:30:00,서울/김포,오사카/간사이,출발
33779,JL5234,일본항공,2024-08-16,9:00:00,서울/김포,도쿄/하네다,출발
33780,JL5236,일본항공,2024-08-16,16:10:00,서울/김포,도쿄/하네다,출발
33781,JL5244,일본항공,2024-08-16,18:40:00,서울/김포,도쿄/하네다,출발
33782,JL5246,일본항공,2024-08-16,9:00:00,서울/김포,오사카/간사이,출발
33783,JL90,일본항공,2024-08-16,7:50:00,서울/김포,도쿄/하네다,출발
33784,JL92,일본항공,2024-08-16,12:05:00,서울/김포,도쿄/하네다,출발
33785,JL94,일본항공,2024-08-16,19:20:00,서울/김포,도쿄/하네다,출발
33786,KE1009,대한항공,2024-08-16,6:40:00,서울/김포,제주,출발
33787,KE1017,대한항공,2024-08-16,7:00:00,서울/김포,제주,출발
33788,KE1019,대한항공,2024-08-16,7:10:00,서울/김포,제주,출발
33789,KE1023,대한항공,2024-08-16,7:30:00,서울/김포,제주,출발
33790,KE1033,대한항공,2024-08-16,8:10:00,서울/김포,제주,출발
33791,KE1045,대한항공,2024-08-16,8:25:00,서울/김포,제주,출발
33792,KE1049,대한항공,2024-08-16,9:00:00,서울/김포,제주,출발
33793,KE1055,대한항공,2024-08-16,9:30:00,서울/김포,제주,출발
33794,KE1073,대한항공,2024-08-16,10:35:00,서울/김포,제주,출발
33795,KE1075,대한항공,2024-08-16,10:40:00,서울/김포,제주,출발
33796,KE1081,대한항공,2024-08-16,10:50:00,서울/김포,제주,출발
33797,KE1091,대한항공,2024-08-16,11:55:00,서울/김포,제주,출발
33798,KE1103,대한항공,2024-08-16,12:50:00,서울/김포,제주,출발
33799,KE1107,대한항공,2024-08-16,12:50:00,서울/김포,제주,출발
33800,KE1113,대한항공,2024-08-16,13:00:00,서울/김포,제주,출발
33801,KE1115,대한항공,2024-08-16,13:20:00,서울/김포,제주,출발
33802,KE1121,대한항공,2024-08-16,13:30:00,서울/김포,제주,출발
33803,KE1131,대한항공,2024-08-16,14:15:00,서울/김포,제주,출발
33804,KE1153,대한항공,2024-08-16,15:25:00,서울/김포,제주,출발
33805,KE1165,대한항공,2024-08-16,16:30:00,서울/김포,제주,출발
33806,KE1177,대한항공,2024-08-16,17:05:00,서울/김포,제주,출발
33807,KE1187,대한항공,2024-08-16,17:50:00,서울/김포,제주,출발
33808,KE1193,대한항공,2024-08-16,18:20:00,서울/김포,제주,출발
33809,KE1209,대한항공,2024-08-16,19:00:00,서울/김포,제주,출발
33810,KE1211,대한항공,2024-08-16,19:20:00,서울/김포,제주,출발
33811,KE1227,대한항공,2024-08-16,20:30:00,서울/김포,제주,출발
33812,KE1803,대한항공,2024-08-16,7:00:00,서울/김포,부산/김해,출발
33813,KE1807,대한항공,2024-08-16,8:05:00,서울/김포,부산/김해,출발
33814,KE1809,대한항공,2024-08-16,9:00:00,서울/김포,부산/김해,출발
33815,KE1811,대한항공,2024-08-16,10:25:00,서울/김포,부산/김해,출발
33816,KE1815,대한항공,2024-08-16,12:25:00,서울/김포,부산/김해,출발
33817,KE1819,대한항공,2024-08-16,13:50:00,서울/김포,부산/김해,출발
33818,KE1823,대한항공,2024-08-16,16:00:00,서울/김포,부산/김해,출발
33819,KE1827,대한항공,2024-08-16,17:20:00,서울/김포,부산/김해,출발
33820,KE1831,대한항공,2024-08-16,19:25:00,서울/김포,부산/김해,출발
33821,KE1843,대한항공,2024-08-16,7:20:00,서울/김포,울산,출발
33822,KE1847,대한항공,2024-08-16,18:35:00,서울/김포,울산,출발
33823,KE2101,대한항공,2024-08-16,9:00:00,서울/김포,도쿄/하네다,출발
33824,KE2103,대한항공,2024-08-16,16:10:00,서울/김포,도쿄/하네다,출발
33825,KE2105,대한항공,2024-08-16,18:40:00,서울/김포,도쿄/하네다,출발
33826,KE2117,대한항공,2024-08-16,9:00:00,서울/김포,오사카/간사이,출발
33827,KE2119,대한항공,2024-08-16,16:30:00,서울/김포,오사카/간사이,출발
33828,KE2201,대한항공,2024-08-16,9:05:00,서울/김포,베이징/서우두,출발
33829,KE2209,대한항공,2024-08-16,16:00:00,서울/김포,상하이/홍차오,출발
33830,KE5707,대한항공,2024-08-16,12:05:00,서울/김포,도쿄/하네다,출발
33831,KE5709,대한항공,2024-08-16,19:20:00,서울/김포,도쿄/하네다,출발
33832,KE5711,대한항공,2024-08-16,7:50:00,서울/김포,도쿄/하네다,출발
33833,KE5861,대한항공,2024-08-16,12:00:00,서울/김포,상하이/홍차오,출발
33834,KE5899,대한항공,2024-08-16,20:50:00,서울/김포,상하이/홍차오,출발
33835,LJ501,진에어,2024-08-16,6:05:00,서울/김포,제주,출발
33836,LJ503,진에어,2024-08-16,6:25:00,서울/김포,제주,출발
33837,LJ505,진에어,2024-08-16,10:30:00,서울/김포,제주,출발
33838,LJ507,진에어,2024-08-16,11:10:00,서울/김포,제주,출발
33839,LJ509,진에어,2024-08-16,14:45:00,서울/김포,제주,출발
33840,LJ511,진에어,2024-08-16,15:25:00,서울/김포,제주,출발
33841,LJ513,진에어,2024-08-16,19:05:00,서울/김포,제주,출발
33842,LJ601,진에어,2024-08-16,19:30:00,서울/김포,부산/김해,출발
33843,LJ603,진에어,2024-08-16,20:05:00,서울/김포,부산/김해,출발
33844,LJ651,진에어,2024-08-16,9:40:00,서울/김포,진주/사천,출발
33845,LJ653,진에어,2024-08-16,16:45:00,서울/김포,진주/사천,출발
33846,LJ655,진에어,2024-08-16,12:55:00,서울/김포,울산,출발
33847,LJ659,진에어,2024-08-16,9:10:00,서울/김포,포항/포항경주,출발
33848,LJ671,진에어,2024-08-16,7:55:00,서울/김포,여수,출발
33849,MU512,중국동방항공,2024-08-16,12:00:00,서울/김포,상하이/홍차오,출발
33850,MU8602,중국동방항공,2024-08-16,20:50:00,서울/김포,상하이/홍차오,출발
33851,MU8936,중국동방항공,2024-08-16,16:00:00,서울/김포,상하이/홍차오,출발
33852,NH6958,전일본공수,2024-08-16,8:10:00,서울/김포,오사카/간사이,출발
33853,NH6968,전일본공수,2024-08-16,8:40:00,서울/김포,도쿄/하네다,출발
33854,NH6980,전일본공수,2024-08-16,17:40:00,서울/김포,오사카/간사이,출발
33855,NH862,전일본공수,2024-08-16,7:40:00,서울/김포,도쿄/하네다,출발
33856,NH864,전일본공수,2024-08-16,12:40:00,서울/김포,도쿄/하네다,출발
33857,NH868,전일본공수,2024-08-16,19:55:00,서울/김포,도쿄/하네다,출발
33858,OZ1045,아시아나항공,2024-08-16,15:45:00,서울/김포,도쿄/하네다,출발
33859,OZ1065,아시아나항공,2024-08-16,19:50:00,서울/김포,도쿄/하네다,출발
33860,OZ1085,아시아나항공,2024-08-16,8:40:00,서울/김포,도쿄/하네다,출발
33861,OZ1145,아시아나항공,2024-08-16,8:10:00,서울/김포,오사카/간사이,출발
33862,OZ1165,아시아나항공,2024-08-16,17:40:00,서울/김포,오사카/간사이,출발
33863,OZ3615,아시아나항공,2024-08-16,15:50:00,서울/김포,상하이/홍차오,출발
33864,OZ6845,아시아나항공,2024-08-16,14:20:00,서울/김포,베이징/서우두,출발
33865,OZ8011,아시아나항공,2024-08-16,6:45:00,서울/김포,제주,출발
33866,OZ8015,아시아나항공,2024-08-16,18:05:00,서울/김포,제주,출발
33867,OZ8019,아시아나항공,2024-08-16,17:40:00,서울/김포,제주,출발
33868,OZ8021,아시아나항공,2024-08-16,15:05:00,서울/김포,제주,출발
33869,OZ8023,아시아나항공,2024-08-16,19:05:00,서울/김포,제주,출발
33870,OZ8025,아시아나항공,2024-08-16,8:40:00,서울/김포,제주,출발
33871,OZ8029,아시아나항공,2024-08-16,10:55:00,서울/김포,제주,출발
33872,OZ8041,아시아나항공,2024-08-16,7:20:00,서울/김포,제주,출발
33873,OZ8703,아시아나항공,2024-08-16,9:05:00,서울/김포,광주,출발
33874,OZ8707,아시아나항공,2024-08-16,15:50:00,서울/김포,광주,출발
33875,OZ8733,아시아나항공,2024-08-16,7:10:00,서울/김포,여수,출발
33876,OZ8735,아시아나항공,2024-08-16,16:10:00,서울/김포,여수,출발
33877,OZ8805,아시아나항공,2024-08-16,7:20:00,서울/김포,부산/김해,출발
33878,OZ8807,아시아나항공,2024-08-16,8:40:00,서울/김포,부산/김해,출발
33879,OZ8809,아시아나항공,2024-08-16,10:00:00,서울/김포,부산/김해,출발
33880,OZ8811,아시아나항공,2024-08-16,11:40:00,서울/김포,부산/김해,출발
33881,OZ8813,아시아나항공,2024-08-16,12:40:00,서울/김포,부산/김해,출발
33882,OZ8817,아시아나항공,2024-08-16,14:10:00,서울/김포,부산/김해,출발
33883,OZ8819,아시아나항공,2024-08-16,15:20:00,서울/김포,부산/김해,출발
33884,OZ8821,아시아나항공,2024-08-16,16:40:00,서울/김포,부산/김해,출발
33885,OZ8823,아시아나항공,2024-08-16,18:40:00,서울/김포,부산/김해,출발
33886,OZ8827,아시아나항공,2024-08-16,20:20:00,서울/김포,부산/김해,출발
33887,OZ8901,아시아나항공,2024-08-16,6:10:00,서울/김포,제주,출발
33888,OZ8911,아시아나항공,2024-08-16,6:40:00,서울/김포,제주,출발
33889,OZ8913,아시아나항공,2024-08-16,7:25:00,서울/김포,제주,출발
33890,OZ8921,아시아나항공,2024-08-16,8:20:00,서울/김포,제주,출발
33891,OZ8925,아시아나항공,2024-08-16,8:30:00,서울/김포,제주,출발
33892,OZ8927,아시아나항공,2024-08-16,9:50:00,서울/김포,제주,출발
33893,OZ8931,아시아나항공,2024-08-16,10:15:00,서울/김포,제주,출발
33894,OZ8935,아시아나항공,2024-08-16,10:40:00,서울/김포,제주,출발
33895,OZ8941,아시아나항공,2024-08-16,11:15:00,서울/김포,제주,출발
33896,OZ8947,아시아나항공,2024-08-16,12:20:00,서울/김포,제주,출발
33897,OZ8949,아시아나항공,2024-08-16,12:25:00,서울/김포,제주,출발
33898,OZ8951,아시아나항공,2024-08-16,13:00:00,서울/김포,제주,출발
33899,OZ8953,아시아나항공,2024-08-16,14:00:00,서울/김포,제주,출발
33900,OZ8961,아시아나항공,2024-08-16,14:55:00,서울/김포,제주,출발
33901,OZ8963,아시아나항공,2024-08-16,15:05:00,서울/김포,제주,출발
33902,OZ8967,아시아나항공,2024-08-16,16:35:00,서울/김포,제주,출발
33903,OZ8973,아시아나항공,2024-08-16,17:50:00,서울/김포,제주,출발
33904,OZ8981,아시아나항공,2024-08-16,19:15:00,서울/김포,제주,출발
33905,OZ8983,아시아나항공,2024-08-16,19:00:00,서울/김포,제주,출발
33906,OZ8985,아시아나항공,2024-08-16,18:50:00,서울/김포,제주,출발
33907,OZ8993,아시아나항공,2024-08-16,20:50:00,서울/김포,제주,출발
33908,OZ8995,아시아나항공,2024-08-16,21:20:00,서울/김포,제주,출발
33909,OZ9104,아시아나항공,2024-08-16,19:55:00,서울/김포,도쿄/하네다,출발
33910,RS901,에어서울,2024-08-16,6:00:00,서울/김포,제주,출발
33911,RS903,에어서울,2024-08-16,9:45:00,서울/김포,제주,출발
33912,RS905,에어서울,2024-08-16,13:40:00,서울/김포,제주,출발
33913,RS907,에어서울,2024-08-16,18:00:00,서울/김포,제주,출발
33914,TW651,티웨이항공,2024-08-16,10:40:00,서울/김포,카오슝/가오슝,출발
33915,TW667,티웨이항공,2024-08-16,11:15:00,서울/김포,타이페이/쑹산,출발
33916,TW701,티웨이항공,2024-08-16,6:40:00,서울/김포,제주,출발
33917,TW703,티웨이항공,2024-08-16,7:00:00,서울/김포,제주,출발
33918,TW705,티웨이항공,2024-08-16,8:05:00,서울/김포,제주,출발
33919,TW707,티웨이항공,2024-08-16,9:45:00,서울/김포,제주,출발
33920,TW709,티웨이항공,2024-08-16,10:30:00,서울/김포,제주,출발
33921,TW713,티웨이항공,2024-08-16,11:45:00,서울/김포,제주,출발
33922,TW715,티웨이항공,2024-08-16,12:50:00,서울/김포,제주,출발
33923,TW719,티웨이항공,2024-08-16,13:25:00,서울/김포,제주,출발
33924,TW721,티웨이항공,2024-08-16,14:05:00,서울/김포,제주,출발
33925,TW723,티웨이항공,2024-08-16,14:25:00,서울/김포,제주,출발
33926,TW725,티웨이항공,2024-08-16,15:35:00,서울/김포,제주,출발
33927,TW727,티웨이항공,2024-08-16,17:20:00,서울/김포,제주,출발
33928,TW731,티웨이항공,2024-08-16,18:10:00,서울/김포,제주,출발
33929,TW733,티웨이항공,2024-08-16,18:25:00,서울/김포,제주,출발
33930,TW735,티웨이항공,2024-08-16,19:00:00,서울/김포,제주,출발
33931,TW963,티웨이항공,2024-08-16,11:30:00,서울/김포,부산/김해,출발
33932,TW967,티웨이항공,2024-08-16,18:50:00,서울/김포,부산/김해,출발
33933,TW9717,티웨이항공,2024-08-16,13:15:00,서울/김포,제주,출발
33934,ZE201,이스타항공,2024-08-16,6:10:00,서울/김포,제주,출발
33935,ZE205,이스타항공,2024-08-16,6:50:00,서울/김포,제주,출발
33936,ZE207,이스타항공,2024-08-16,7:55:00,서울/김포,제주,출발
33937,ZE209,이스타항공,2024-08-16,9:50:00,서울/김포,제주,출발
33938,ZE211,이스타항공,2024-08-16,10:50:00,서울/김포,제주,출발
33939,ZE213,이스타항공,2024-08-16,11:40:00,서울/김포,제주,출발
33940,ZE217,이스타항공,2024-08-16,13:40:00,서울/김포,제주,출발
33941,ZE219,이스타항공,2024-08-16,14:35:00,서울/김포,제주,출발
33942,ZE221,이스타항공,2024-08-16,15:40:00,서울/김포,제주,출발
33943,ZE223,이스타항공,2024-08-16,15:55:00,서울/김포,제주,출발
33944,ZE227,이스타항공,2024-08-16,18:10:00,서울/김포,제주,출발
33945,ZE231,이스타항공,2024-08-16,19:25:00,서울/김포,제주,출발
33946,ZE233,이스타항공,2024-08-16,19:45:00,서울/김포,제주,출발
33947,KE1585,대한항공,2024-08-16,15:20:00,진주/사천,제주,출발
33948,LJ652,진에어,2024-08-16,11:20:00,진주/사천,서울/김포,출발
33949,LJ654,진에어,2024-08-16,18:25:00,진주/사천,서울/김포,출발
33950,KE1405,대한항공,2024-08-16,6:25:00,인천,부산/김해,출발
33951,KE1407,대한항공,2024-08-16,8:25:00,인천,부산/김해,출발
33952,KE1415,대한항공,2024-08-16,17:10:00,인천,부산/김해,출발
33953,KE1419,대한항공,2024-08-16,18:25:00,인천,부산/김해,출발
33954,KE1427,대한항공,2024-08-16,19:35:00,인천,부산/김해,출발
33955,KE1433,대한항공,2024-08-16,19:35:00,인천,대구,출발
33956,ZE262,이스타항공,2024-08-16,5:10:00,인천,서울/김포,출발
33957,ZE262F,이스타항공,2024-08-16,5:10:00,인천,서울/김포,출발
33958,LJ435,진에어,2024-08-16,10:45:00,포항/포항경주,제주,출발
33959,LJ437,진에어,2024-08-16,14:05:00,포항/포항경주,제주,출발
33960,LJ660,진에어,2024-08-16,20:45:00,포항/포항경주,서울/김포,출발
33961,LJ463,진에어,2024-08-16,12:45:00,군산,제주,출발
33962,ZE301,이스타항공,2024-08-16,11:05:00,군산,제주,출발
33963,ZE303,이스타항공,2024-08-16,17:55:00,군산,제주,출발
33964,7C601,제주항공,2024-08-16,10:10:00,광주,제주,출발
33965,7C605,제주항공,2024-08-16,18:30:00,광주,제주,출발
33966,KE1607,대한항공,2024-08-16,10:40:00,광주,제주,출발
33967,KE1611,대한항공,2024-08-16,13:10:00,광주,제주,출발
33968,KE1613,대한항공,2024-08-16,14:45:00,광주,제주,출발
33969,KE1619,대한항공,2024-08-16,17:50:00,광주,제주,출발
33970,LJ451,진에어,2024-08-16,9:15:00,광주,제주,출발
33971,LJ453,진에어,2024-08-16,15:30:00,광주,제주,출발
33972,LJ455,진에어,2024-08-16,16:40:00,광주,제주,출발
33973,LJ457,진에어,2024-08-16,19:50:00,광주,제주,출발
33974,OZ8141,아시아나항공,2024-08-16,9:55:00,광주,제주,출발
33975,OZ8143,아시아나항공,2024-08-16,12:50:00,광주,제주,출발
33976,OZ8145,아시아나항공,2024-08-16,14:40:00,광주,제주,출발
33977,OZ8147,아시아나항공,2024-08-16,18:00:00,광주,제주,출발
33978,OZ8704,아시아나항공,2024-08-16,10:35:00,광주,서울/김포,출발
33979,OZ8708,아시아나항공,2024-08-16,17:20:00,광주,서울/김포,출발
33980,TW901,티웨이항공,2024-08-16,8:55:00,광주,제주,출발
33981,TW903,티웨이항공,2024-08-16,12:05:00,광주,제주,출발
33982,TW905,티웨이항공,2024-08-16,15:05:00,광주,제주,출발
33983,TW907,티웨이항공,2024-08-16,16:30:00,광주,제주,출발
33984,3U3718,사천항공,2024-08-16,19:10:00,무안,대용/장가계,출발
